Parcel Number,Survey Date,Condition
137-01-039,3/24/2014,0
137-01-040,3/24/2014,0
137-01-041,3/24/2014,0
137-01-042,3/24/2014,0
137-01-043,3/24/2014,0
137-01-046,3/24/2014,0
137-01-047,3/24/2014,0
137-01-049,3/24/2014,0
137-01-050,3/24/2014,0
137-01-051,3/24/2014,0
137-01-052,3/24/2014,0
137-01-053,3/24/2014,0
137-01-054,3/24/2014,0
137-01-057,3/24/2014,0
137-01-058,3/24/2014,0
137-01-059,3/24/2014,0
137-01-060,3/24/2014,0
137-01-061,3/24/2014,0
137-07-055,3/24/2014,0
137-07-058,3/24/2014,0
137-07-060,3/24/2014,0
137-07-062,3/24/2014,0
137-07-063,3/24/2014,0
137-07-064,3/24/2014,0
137-07-067,3/24/2014,0
137-07-071,3/24/2014,0
137-07-072,3/24/2014,0
137-07-073,3/24/2014,0
137-07-074,3/24/2014,0
137-07-076,3/24/2014,0
137-07-078,3/24/2014,0
137-07-080,3/24/2014,0
137-07-081,3/24/2014,0
137-07-083,3/24/2014,0
137-07-084,3/24/2014,0
137-08-052,3/24/2014,0
137-08-054,3/24/2014,0
137-08-055,3/24/2014,0
137-08-057,3/24/2014,0
137-08-058,3/24/2014,0
137-08-059,3/24/2014,0
137-08-060,3/24/2014,0
137-08-061,3/24/2014,0
137-08-062,3/24/2014,0
137-08-063,3/24/2014,0
137-08-064,3/24/2014,0
137-08-065,3/24/2014,0
137-08-066,3/24/2014,0
137-08-067,3/24/2014,0
137-08-068,3/24/2014,0
137-08-069,3/24/2014,0
137-08-070,3/24/2014,0
137-08-071,3/24/2014,0
137-08-072,3/24/2014,0
137-08-073,3/24/2014,0
137-08-074,3/24/2014,0
137-08-075,3/24/2014,0
139-01-018,3/24/2014,0
139-01-020,3/24/2014,0
139-01-022,3/24/2014,0
139-01-025,3/24/2014,0
139-01-026,3/24/2014,0
139-01-027,3/24/2014,0
139-01-029,3/24/2014,0
139-01-031,3/24/2014,0
139-01-032,3/24/2014,0
139-01-034,3/24/2014,0
139-01-035,3/24/2014,0
139-01-036,3/24/2014,0
139-01-037,3/24/2014,0
139-01-039,3/24/2014,0
139-02-159,3/24/2014,0
139-02-160,3/24/2014,0
139-02-161,3/24/2014,0
139-02-162,3/24/2014,0
139-02-166,3/24/2014,0
139-02-168,3/24/2014,0
139-02-172,3/24/2014,0
139-02-173,3/24/2014,0
139-02-174,3/24/2014,0
139-02-177,3/24/2014,0
139-02-181,3/24/2014,0
139-02-182,3/24/2014,0
139-02-183,3/24/2014,0
139-02-184,3/24/2014,0
139-02-186,3/24/2014,0
139-02-187,3/24/2014,0
139-02-188,3/24/2014,0
139-02-189,3/24/2014,0
139-07-057,3/24/2014,0
139-07-059,3/24/2014,0
139-07-060,3/24/2014,0
139-07-061,3/24/2014,0
139-07-062,3/24/2014,0
139-07-063,3/24/2014,0
139-07-064,3/24/2014,0
139-07-065,3/24/2014,0
139-07-066,3/24/2014,0
139-07-067,3/24/2014,0
139-07-069,3/24/2014,0
139-07-071,3/24/2014,0
139-07-072,3/24/2014,0
139-07-110,3/24/2014,0
139-08-067,3/24/2014,0
139-08-068,3/24/2014,0
139-08-069,3/24/2014,0
139-08-070,3/24/2014,0
139-08-071,3/24/2014,0
139-08-073,3/24/2014,0
139-08-074,3/24/2014,0
139-08-075,3/24/2014,0
139-08-076,3/24/2014,0
139-08-077,3/24/2014,0
139-08-078,3/24/2014,0
139-08-079,3/24/2014,0
139-08-080,3/24/2014,0
139-08-081,3/24/2014,0
139-08-082,3/24/2014,0
139-08-083,3/24/2014,0
139-08-084,3/24/2014,0
139-08-085,3/24/2014,0
139-08-086,3/24/2014,0
139-08-087,3/24/2014,0
139-09-004,3/24/2014,0
139-09-007,3/24/2014,0
139-09-012,3/24/2014,0
139-09-014,3/24/2014,0
139-09-015,3/24/2014,0
139-09-016,3/24/2014,0
139-09-017,3/24/2014,0
139-09-020,3/24/2014,0
139-09-021,3/24/2014,0
139-09-022,3/24/2014,0
139-09-023,3/24/2014,0
139-09-025,3/24/2014,0
139-09-029,3/24/2014,0
139-09-031,3/24/2014,0
139-09-033,3/24/2014,0
139-09-034,3/24/2014,0
139-09-077,3/24/2014,0
139-09-078,3/24/2014,0
139-09-095,3/24/2014,0
139-09-096,3/24/2014,0
139-09-097,3/24/2014,0
139-09-098,3/24/2014,0
139-09-099,3/24/2014,0
139-09-101,3/24/2014,0
139-09-102,3/24/2014,0
139-09-103,3/24/2014,0
139-09-104,3/24/2014,0
139-09-105,3/24/2014,0
139-09-106,3/24/2014,0
139-09-107,3/24/2014,0
139-09-108,3/24/2014,0
139-09-109,3/24/2014,0
139-09-110,3/24/2014,0
139-09-112,3/24/2014,0
139-09-113,3/24/2014,0
139-09-115,3/24/2014,0
139-09-116,3/24/2014,0
139-09-118,3/24/2014,0
139-09-119,3/24/2014,0
139-09-120,3/24/2014,0
139-09-121,3/24/2014,0
139-09-122,3/24/2014,0
139-09-124,3/24/2014,0
139-10-007,3/24/2014,0
139-10-008,3/24/2014,0
139-10-009,3/24/2014,0
139-10-010,3/24/2014,0
139-10-011,3/24/2014,0
139-10-013,3/24/2014,0
139-10-014,3/24/2014,0
139-10-015,3/24/2014,0
139-10-016,3/24/2014,0
139-10-017,3/24/2014,0
139-10-018,3/24/2014,0
139-10-060,3/24/2014,0
139-10-061,3/24/2014,0
139-10-063,3/24/2014,0
139-10-065,3/24/2014,0
139-10-068,3/24/2014,0
139-10-071,3/24/2014,0
139-10-072,3/24/2014,0
139-10-073,3/24/2014,0
139-10-078,3/24/2014,0
139-10-079,3/24/2014,0
139-10-080,3/24/2014,0
139-11-015,3/24/2014,0
139-11-016,3/24/2014,0
139-11-017,3/24/2014,0
139-11-018,3/24/2014,0
139-11-019,3/24/2014,0
139-11-020,3/24/2014,0
139-11-021,3/24/2014,0
139-11-022,3/24/2014,0
139-11-023,3/24/2014,0
139-11-024,3/24/2014,0
139-11-025,3/24/2014,0
139-11-026,3/24/2014,0
139-11-028,3/24/2014,0
139-11-029,3/24/2014,0
139-11-030,3/24/2014,0
139-11-031,3/24/2014,0
139-11-032,3/24/2014,0
139-11-033,3/24/2014,0
139-11-036,3/24/2014,0
139-11-037,3/24/2014,0
139-11-038,3/24/2014,0
139-11-039,3/24/2014,0
139-11-040,3/24/2014,0
139-11-041,3/24/2014,0
139-11-042,3/24/2014,0
139-11-043,3/24/2014,0
139-11-044,3/24/2014,0
139-11-045,3/24/2014,0
139-11-046,3/24/2014,0
139-11-047,3/24/2014,0
139-11-048,3/24/2014,0
139-11-049,3/24/2014,0
139-11-050,3/24/2014,0
139-11-051,3/24/2014,0
139-11-052,3/24/2014,0
139-11-053,3/24/2014,0
139-11-055,3/24/2014,0
139-11-056,3/24/2014,0
139-11-058,3/24/2014,0
139-11-059,3/24/2014,0
139-11-060,3/24/2014,0
139-11-061,3/24/2014,0
139-11-062,3/24/2014,0
139-11-063,3/24/2014,0
139-11-067,3/24/2014,0
139-11-068,3/24/2014,0
139-11-070,3/24/2014,0
139-11-071,3/24/2014,0
139-11-072,3/24/2014,0
139-11-073,3/24/2014,0
139-11-074,3/24/2014,0
139-11-075,3/24/2014,0
139-11-079,3/24/2014,0
139-11-083,3/24/2014,0
139-11-086,3/24/2014,0
139-11-087,3/24/2014,0
139-11-089,3/24/2014,0
139-11-091,3/24/2014,0
139-11-114,3/24/2014,0
139-12-034,3/24/2014,0
139-12-035,3/24/2014,0
139-12-036,3/24/2014,0
139-12-037,3/24/2014,0
139-12-038,3/24/2014,0
139-12-039,3/24/2014,0
139-12-040,3/24/2014,0
139-12-041,3/24/2014,0
139-12-042,3/24/2014,0
139-12-043,3/24/2014,0
139-12-044,3/24/2014,0
139-12-045,3/24/2014,0
139-12-049,3/24/2014,0
139-12-050,3/24/2014,0
139-12-051,3/24/2014,0
139-12-052,3/24/2014,0
139-12-053,3/24/2014,0
139-12-054,3/24/2014,0
139-12-058,3/24/2014,0
139-12-059,3/24/2014,0
139-12-061,3/24/2014,0
139-12-065,3/24/2014,0
139-12-066,3/24/2014,0
139-12-067,3/24/2014,0
139-12-069,3/24/2014,0
139-12-071,3/24/2014,0
139-12-072,3/24/2014,0
139-12-074,3/24/2014,0
139-12-075,3/24/2014,0
139-12-076,3/24/2014,0
139-12-077,3/24/2014,0
139-12-079,3/24/2014,0
139-12-080,3/24/2014,0
139-12-081,3/24/2014,0
139-12-082,3/24/2014,0
139-12-083,3/24/2014,0
139-12-085,3/24/2014,0
139-12-086,3/24/2014,0
139-12-087,3/24/2014,0
139-12-088,3/24/2014,0
139-12-089,3/24/2014,0
139-12-091,3/24/2014,0
139-12-092,3/24/2014,0
139-12-093,3/24/2014,0
139-12-094,3/24/2014,0
139-12-095,3/24/2014,0
139-12-096,3/24/2014,0
139-12-097,3/24/2014,0
139-12-098,3/24/2014,0
139-12-101,3/24/2014,0
139-12-102,3/24/2014,0
139-12-104,3/24/2014,0
139-12-105,3/24/2014,0
139-12-106,3/24/2014,0
139-12-107,3/24/2014,0
139-12-108,3/24/2014,0
139-12-110,3/24/2014,0
139-12-111,3/24/2014,0
139-12-112,3/24/2014,0
139-12-113,3/24/2014,0
139-12-114,3/24/2014,0
139-12-115,3/24/2014,0
139-12-117,3/24/2014,0
139-12-118,3/24/2014,0
139-12-119,3/24/2014,0
139-12-120,3/24/2014,0
139-12-121,3/24/2014,0
139-13-001,3/24/2014,0
139-13-002,3/24/2014,0
139-13-004,3/24/2014,0
139-13-006,3/24/2014,0
139-13-007,3/24/2014,0
139-13-008,3/24/2014,0
139-13-009,3/24/2014,0
139-13-010,3/24/2014,0
139-13-011,3/24/2014,0
139-13-012,3/24/2014,0
139-13-013,3/24/2014,0
139-13-014,3/24/2014,0
139-13-015,3/24/2014,0
139-13-016,3/24/2014,0
139-13-017,3/24/2014,0
139-13-018,3/24/2014,0
139-13-019,3/24/2014,0
139-13-021,3/24/2014,0
139-13-022,3/24/2014,0
139-13-023,3/24/2014,0
139-13-024,3/24/2014,0
139-13-025,3/24/2014,0
139-13-026,3/24/2014,0
139-13-027,3/24/2014,0
139-13-028,3/24/2014,0
139-13-029,3/24/2014,0
139-13-031,3/24/2014,0
139-13-032,3/24/2014,0
139-13-033,3/24/2014,0
139-13-034,3/24/2014,0
139-13-035,3/24/2014,0
139-13-036,3/24/2014,0
139-13-037,3/24/2014,0
139-13-038,3/24/2014,0
139-13-039,3/24/2014,0
139-13-040,3/24/2014,0
139-13-043,3/24/2014,0
139-13-044,3/24/2014,0
139-13-046,3/24/2014,0
139-13-047,3/24/2014,0
139-13-049,3/24/2014,0
139-13-050,3/24/2014,0
139-13-052,3/24/2014,0
139-13-059,3/24/2014,0
139-13-060,3/24/2014,0
139-13-062,3/24/2014,0
139-13-063,3/24/2014,0
139-13-065,3/24/2014,0
139-13-066,3/24/2014,0
139-13-067,3/24/2014,0
139-13-068,3/24/2014,0
139-13-069,3/24/2014,0
139-13-070,3/24/2014,0
139-13-071,3/24/2014,0
139-13-072,3/24/2014,0
139-13-073,3/24/2014,0
139-13-074,3/24/2014,0
139-13-075,3/24/2014,0
139-13-076,3/24/2014,0
139-14-001,3/24/2014,0
139-14-002,3/24/2014,0
139-14-003,3/24/2014,0
139-14-004,3/24/2014,0
139-14-005,3/24/2014,0
139-14-006,3/24/2014,0
139-14-007,3/24/2014,0
139-14-008,3/24/2014,0
139-14-009,3/24/2014,0
139-14-010,3/24/2014,0
139-14-011,3/24/2014,0
139-14-012,3/24/2014,0
139-14-013,3/24/2014,0
139-14-015,3/24/2014,0
139-14-017,3/24/2014,0
139-14-018,3/24/2014,0
139-14-019,3/24/2014,0
139-14-020,3/24/2014,0
139-14-027,3/24/2014,0
139-14-030,3/24/2014,0
139-14-035,3/24/2014,0
139-14-036,3/24/2014,0
139-14-037,3/24/2014,0
139-14-038,3/24/2014,0
139-14-039,3/24/2014,0
139-14-040,3/24/2014,0
139-14-041,3/24/2014,0
139-14-042,3/24/2014,0
139-14-049,3/24/2014,0
139-14-050,3/24/2014,0
139-14-052,3/24/2014,0
139-14-071,3/24/2014,0
139-14-072,3/24/2014,0
139-14-073,3/24/2014,0
139-14-075,3/24/2014,0
139-14-076,3/24/2014,0
139-14-078,3/24/2014,0
139-14-080,3/24/2014,0
139-14-081,3/24/2014,0
139-14-083,3/24/2014,0
139-14-084,3/24/2014,0
139-14-085,3/24/2014,0
139-14-086,3/24/2014,0
139-14-088,3/24/2014,0
139-14-089,3/24/2014,0
139-17-001,3/24/2014,0
139-17-003,3/24/2014,0
139-17-004,3/24/2014,0
139-17-005,3/24/2014,0
139-17-006,3/24/2014,0
139-17-007,3/24/2014,0
139-17-008,3/24/2014,0
139-17-009,3/24/2014,0
139-17-010,3/24/2014,0
139-17-011,3/24/2014,0
139-17-012,3/24/2014,0
139-17-013,3/24/2014,0
139-17-017,3/24/2014,0
139-17-018,3/24/2014,0
139-17-019,3/24/2014,0
139-17-020,3/24/2014,0
139-17-021,3/24/2014,0
139-17-022,3/24/2014,0
139-17-023,3/24/2014,0
139-17-024,3/24/2014,0
139-17-025,3/24/2014,0
139-17-026,3/24/2014,0
139-17-028,3/24/2014,0
139-17-029,3/24/2014,0
139-17-031,3/24/2014,0
139-17-032,3/24/2014,0
139-17-033,3/24/2014,0
139-17-034,3/24/2014,0
139-17-035,3/24/2014,0
139-17-037,3/24/2014,0
139-17-038,3/24/2014,0
139-17-039,3/24/2014,0
139-17-040,3/24/2014,0
139-17-041,3/24/2014,0
139-17-042,3/24/2014,0
139-17-044,3/24/2014,0
139-17-045,3/24/2014,0
139-17-046,3/24/2014,0
139-17-047,3/24/2014,0
139-17-048,3/24/2014,0
139-17-049,3/24/2014,0
139-17-050,3/24/2014,0
139-17-051,3/24/2014,0
139-17-052,3/24/2014,0
139-17-053,3/24/2014,0
139-17-054,3/24/2014,0
139-17-055,3/24/2014,0
139-17-056,3/24/2014,0
139-17-057,3/24/2014,0
139-17-058,3/24/2014,0
139-17-059,3/24/2014,0
139-17-060,3/24/2014,0
139-18-002,3/24/2014,0
139-18-003,3/24/2014,0
139-18-004,3/24/2014,0
139-18-005,3/24/2014,0
139-18-006,3/24/2014,0
139-18-007,3/24/2014,0
139-18-008,3/24/2014,0
139-18-009,3/24/2014,0
139-18-010,3/24/2014,0
139-18-011,3/24/2014,0
139-18-012,3/24/2014,0
139-18-013,3/24/2014,0
139-18-014,3/24/2014,0
139-18-015,3/24/2014,0
139-18-016,3/24/2014,0
139-18-018,3/24/2014,0
139-18-019,3/24/2014,0
139-18-020,3/24/2014,0
139-18-021,3/24/2014,0
139-18-022,3/24/2014,0
139-18-023,3/24/2014,0
139-18-024,3/24/2014,0
139-18-025,3/24/2014,0
139-18-026,3/24/2014,0
139-18-027,3/24/2014,0
139-18-028,3/24/2014,0
139-18-029,3/24/2014,0
139-18-030,3/24/2014,0
139-18-031,3/24/2014,0
139-18-032,3/24/2014,0
139-18-033,3/24/2014,0
139-18-034,3/24/2014,0
139-18-035,3/24/2014,0
139-18-036,3/24/2014,0
139-18-037,3/24/2014,0
139-18-039,3/24/2014,0
139-18-040,3/24/2014,0
139-18-041,3/24/2014,0
139-18-042,3/24/2014,0
139-18-043,3/24/2014,0
139-18-044,3/24/2014,0
139-18-047,3/24/2014,0
139-18-048,3/24/2014,0
139-18-049,3/24/2014,0
139-18-050,3/24/2014,0
139-18-051,3/24/2014,0
139-18-052,3/24/2014,0
139-18-053,3/24/2014,0
139-18-054,3/24/2014,0
139-18-055,3/24/2014,0
139-18-056,3/24/2014,0
139-18-057,3/24/2014,0
139-19-001,3/24/2014,0
139-19-002,3/24/2014,0
139-19-003,3/24/2014,0
139-19-004,3/24/2014,0
139-19-005,3/24/2014,0
139-19-006,3/24/2014,0
139-19-007,3/24/2014,0
139-19-008,3/24/2014,0
139-19-009,3/24/2014,0
139-19-010,3/24/2014,0
139-19-011,3/24/2014,0
139-19-012,3/24/2014,0
139-19-013,3/24/2014,0
139-19-014,3/24/2014,0
139-19-019,3/24/2014,0
139-19-020,3/24/2014,0
139-19-021,3/24/2014,0
139-19-022,3/24/2014,0
139-19-023,3/24/2014,0
139-19-024,3/24/2014,0
139-19-026,3/24/2014,0
139-19-027,3/24/2014,0
139-19-028,3/24/2014,0
139-19-029,3/24/2014,0
139-19-030,3/24/2014,0
139-19-032,3/24/2014,0
139-19-033,3/24/2014,0
139-19-034,3/24/2014,0
139-19-035,3/24/2014,0
139-19-036,3/24/2014,0
139-19-037,3/24/2014,0
139-19-038,3/24/2014,0
139-19-040,3/24/2014,0
139-19-041,3/24/2014,0
139-19-042,3/24/2014,0
139-19-043,3/24/2014,0
139-19-044,3/24/2014,0
139-19-045,3/24/2014,0
139-19-046,3/24/2014,0
139-19-048,3/24/2014,0
139-19-049,3/24/2014,0
139-19-051,3/24/2014,0
139-19-052,3/24/2014,0
139-19-053,3/24/2014,0
139-19-055,3/24/2014,0
139-19-057,3/24/2014,0
139-19-058,3/24/2014,0
139-19-059,3/24/2014,0
139-19-060,3/24/2014,0
139-19-061,3/24/2014,0
139-19-063,3/24/2014,0
139-19-064,3/24/2014,0
139-19-066,3/24/2014,0
139-19-067,3/24/2014,0
139-19-068,3/24/2014,0
139-19-069,3/24/2014,0
139-19-070,3/24/2014,0
139-19-071,3/24/2014,0
139-19-072,3/24/2014,0
139-19-073,3/24/2014,0
139-19-074,3/24/2014,0
139-19-075,3/24/2014,0
139-19-076,3/24/2014,0
139-19-077,3/24/2014,0
139-19-079,3/24/2014,0
139-19-080,3/24/2014,0
139-19-081,3/24/2014,0
139-19-082,3/24/2014,0
139-19-083,3/24/2014,0
139-19-084,3/24/2014,0
139-19-085,3/24/2014,0
139-19-086,3/24/2014,0
139-19-087,3/24/2014,0
139-19-088,3/24/2014,0
139-19-089,3/24/2014,0
139-19-090,3/24/2014,0
139-19-095,3/24/2014,0
139-19-096,3/24/2014,0
139-19-097,3/24/2014,0
139-19-098,3/24/2014,0
139-19-100,3/24/2014,0
139-19-101,3/24/2014,0
139-19-102,3/24/2014,0
139-19-103,3/24/2014,0
139-19-105,3/24/2014,0
139-19-106,3/24/2014,0
139-19-107,3/24/2014,0
139-19-108,3/24/2014,0
139-19-109,3/24/2014,0
139-19-110,3/24/2014,0
139-19-112,3/24/2014,0
139-19-113,3/24/2014,0
139-19-114,3/24/2014,0
139-19-115,3/24/2014,0
139-19-116,3/24/2014,0
139-19-117,3/24/2014,0
139-19-118,3/24/2014,0
139-19-119,3/24/2014,0
139-19-120,3/24/2014,0
139-19-121,3/24/2014,0
139-19-122,3/24/2014,0
139-19-123,3/24/2014,0
139-19-124,3/24/2014,0
139-19-125,3/24/2014,0
139-19-126,3/24/2014,0
139-19-127,3/24/2014,0
139-19-128,3/24/2014,0
139-19-129,3/24/2014,0
139-19-130,3/24/2014,0
139-19-131,3/24/2014,0
139-19-132,3/24/2014,0
139-19-133,3/24/2014,0
139-19-134,3/24/2014,0
139-19-135,3/24/2014,0
139-19-136,3/24/2014,0
139-19-137,3/24/2014,0
139-19-138,3/24/2014,0
139-19-139,3/24/2014,0
139-19-140,3/24/2014,0
139-19-141,3/24/2014,0
139-19-143,3/24/2014,0
139-19-144,3/24/2014,0
139-19-145,3/24/2014,0
139-19-146,3/24/2014,0
139-19-147,3/24/2014,0
139-20-022,3/24/2014,0
139-20-023,3/24/2014,0
139-20-024,3/24/2014,0
139-20-026,3/24/2014,0
139-20-027,3/24/2014,0
139-20-029,3/24/2014,0
139-20-030,3/24/2014,0
139-20-031,3/24/2014,0
139-20-032,3/24/2014,0
139-20-033,3/24/2014,0
139-20-034,3/24/2014,0
139-20-035,3/24/2014,0
139-20-036,3/24/2014,0
139-20-037,3/24/2014,0
139-20-038,3/24/2014,0
139-20-039,3/24/2014,0
139-20-040,3/24/2014,0
139-20-041,3/24/2014,0
139-20-043,3/24/2014,0
139-20-044,3/24/2014,0
139-20-045,3/24/2014,0
139-20-055,3/24/2014,0
139-20-061,3/24/2014,0
139-20-062,3/24/2014,0
139-20-063,3/24/2014,0
139-20-064,3/24/2014,0
139-20-065,3/24/2014,0
139-20-066,3/24/2014,0
139-20-067,3/24/2014,0
139-20-068,3/24/2014,0
139-20-069,3/24/2014,0
139-20-070,3/24/2014,0
139-20-071,3/24/2014,0
139-20-072,3/24/2014,0
139-20-073,3/24/2014,0
139-20-074,3/24/2014,0
139-20-075,3/24/2014,0
139-20-076,3/24/2014,0
139-20-077,3/24/2014,0
139-20-078,3/24/2014,0
139-20-079,3/24/2014,0
139-20-080,3/24/2014,0
139-20-081,3/24/2014,0
139-20-082,3/24/2014,0
139-20-083,3/24/2014,0
139-20-085,3/24/2014,0
139-20-086,3/24/2014,0
139-20-087,3/24/2014,0
139-20-089,3/24/2014,0
139-20-090,3/24/2014,0
139-20-093,3/24/2014,0
139-20-094,3/24/2014,0
139-20-095,3/24/2014,0
139-20-096,3/24/2014,0
139-20-097,3/24/2014,0
139-20-098,3/24/2014,0
139-20-099,3/24/2014,0
139-20-100,3/24/2014,0
139-20-101,3/24/2014,0
139-20-102,3/24/2014,0
139-20-103,3/24/2014,0
139-20-104,3/24/2014,0
139-20-105,3/24/2014,0
139-20-106,3/24/2014,0
139-20-107,3/24/2014,0
139-20-109,3/24/2014,0
139-20-110,3/24/2014,0
139-20-111,3/24/2014,0
139-20-112,3/24/2014,0
139-20-113,3/24/2014,0
139-20-114,3/24/2014,0
139-20-115,3/24/2014,0
139-20-116,3/24/2014,0
139-20-117,3/24/2014,0
139-20-118,3/24/2014,0
139-20-119,3/24/2014,0
139-20-120,3/24/2014,0
139-20-121,3/24/2014,0
139-20-123,3/24/2014,0
139-20-124,3/24/2014,0
139-20-125,3/24/2014,0
139-20-126,3/24/2014,0
139-20-127,3/24/2014,0
139-20-128,3/24/2014,0
139-20-129,3/24/2014,0
139-20-130,3/24/2014,0
139-20-131,3/24/2014,0
139-20-132,3/24/2014,0
139-13-055,3/24/2014,0
139-13-056,3/24/2014,0
139-13-057,3/24/2014,0
139-13-061,3/24/2014,0
139-13-054,3/24/2014,0
139-14-043,3/24/2014,0
139-14-044,3/24/2014,0
139-14-045,3/24/2014,0
139-14-046,3/24/2014,0
139-14-047,3/24/2014,0
139-14-048,3/24/2014,0
139-14-054,3/24/2014,0
139-14-055,3/24/2014,0
139-14-056,3/24/2014,0
139-14-057,3/24/2014,0
139-14-058,3/24/2014,0
139-14-059,3/24/2014,0
139-14-060,3/24/2014,0
139-14-061,3/24/2014,0
139-14-062,3/24/2014,0
139-14-063,3/24/2014,0
139-14-064,3/24/2014,0
139-14-065,3/24/2014,0
139-14-066,3/24/2014,0
139-14-067,3/24/2014,0
139-10-082,3/24/2014,0
139-14-074,3/24/2014,0
139-14-079,3/24/2014,0
139-13-053,3/24/2014,0
139-14-068,3/24/2014,0
139-14-069,3/24/2014,0
139-14-070,3/24/2014,0
137-01-045,3/24/2014,0
137-08-077,3/24/2014,0
139-17-002,3/24/2014,0
137-01-034,3/24/2014,0
137-01-044,3/24/2014,0
137-01-048,3/24/2014,0
137-01-055,3/24/2014,0
137-07-057,3/24/2014,0
137-07-059,3/24/2014,0
137-07-066,3/24/2014,0
137-07-068,3/24/2014,0
137-07-069,3/24/2014,0
137-07-070,3/24/2014,0
137-07-077,3/24/2014,0
137-07-079,3/24/2014,0
137-07-086,3/24/2014,0
137-08-051,3/24/2014,0
139-01-011,3/24/2014,0
139-01-012,3/24/2014,0
139-01-013,3/24/2014,0
139-01-014,3/24/2014,0
139-01-015,3/24/2014,0
139-01-016,3/24/2014,0
139-01-017,3/24/2014,0
139-01-019,3/24/2014,0
139-01-021,3/24/2014,0
139-01-023,3/24/2014,0
139-01-024,3/24/2014,0
139-01-028,3/24/2014,0
139-01-030,3/24/2014,0
139-01-033,3/24/2014,0
139-01-038,3/24/2014,0
139-02-163,3/24/2014,0
139-02-164,3/24/2014,0
139-02-165,3/24/2014,0
139-02-167,3/24/2014,0
139-02-170,3/24/2014,0
139-02-171,3/24/2014,0
139-02-176,3/24/2014,0
139-02-179,3/24/2014,0
139-02-180,3/24/2014,0
139-02-185,3/24/2014,0
139-02-190,3/24/2014,0
139-02-191,3/24/2014,0
139-08-072,3/24/2014,0
139-09-001,3/24/2014,0
139-09-003,3/24/2014,0
139-09-006,3/24/2014,0
139-09-008,3/24/2014,0
139-09-009,3/24/2014,0
139-09-010,3/24/2014,0
139-09-011,3/24/2014,0
139-09-013,3/24/2014,0
139-09-018,3/24/2014,0
139-09-019,3/24/2014,0
139-09-027,3/24/2014,0
139-10-012,3/24/2014,0
139-10-056,3/24/2014,0
139-10-057,3/24/2014,0
139-10-058,3/24/2014,0
139-10-059,3/24/2014,0
139-10-064,3/24/2014,0
139-10-066,3/24/2014,0
139-10-067,3/24/2014,0
139-10-070,3/24/2014,0
139-10-074,3/24/2014,0
139-10-075,3/24/2014,0
139-10-076,3/24/2014,0
139-10-077,3/24/2014,0
139-10-081,3/24/2014,0
139-11-034,3/24/2014,0
139-11-057,3/24/2014,0
139-11-076,3/24/2014,0
139-11-081,3/24/2014,0
139-11-084,3/24/2014,0
139-11-085,3/24/2014,0
139-11-088,3/24/2014,0
139-12-056,3/24/2014,0
139-12-073,3/24/2014,0
139-12-078,3/24/2014,0
139-12-084,3/24/2014,0
139-12-099,3/24/2014,0
139-12-100,3/24/2014,0
139-12-109,3/24/2014,0
139-13-005,3/24/2014,0
139-13-020,3/24/2014,0
139-13-051,3/24/2014,0
139-13-058,3/24/2014,0
139-14-016,3/24/2014,0
139-14-034,3/24/2014,0
139-14-082,3/24/2014,0
139-17-014,3/24/2014,0
139-17-015,3/24/2014,0
139-17-016,3/24/2014,0
139-17-036,3/24/2014,0
139-18-017,3/24/2014,0
139-18-046,3/24/2014,0
139-19-015,3/24/2014,0
139-19-017,3/24/2014,0
139-19-018,3/24/2014,0
139-19-031,3/24/2014,0
139-19-054,3/24/2014,0
139-19-056,3/24/2014,0
139-19-142,3/24/2014,0
139-20-042,3/24/2014,0
139-20-084,3/24/2014,0
139-20-091,3/24/2014,0
139-20-092,3/24/2014,0
135-12-044,3/24/2014,1
135-12-063,3/24/2014,1
137-01-031,3/24/2014,1
137-08-050,3/24/2014,1
137-08-076,3/24/2014,1
139-07-073,3/24/2014,1
139-09-114,3/24/2014,1
139-10-062,3/24/2014,1
139-10-069,3/24/2014,1
139-11-035,3/24/2014,1
139-19-062,3/24/2014,1
135-12-043,3/24/2014,0
135-15-073,3/24/2014,0
137-01-056,3/24/2014,0
137-07-056,3/24/2014,0
137-07-065,3/24/2014,0
137-07-075,3/24/2014,0
137-07-082,3/24/2014,0
137-07-085,3/24/2014,0
137-08-053,3/24/2014,0
137-08-056,3/24/2014,0
139-02-169,3/24/2014,0
139-02-175,3/24/2014,0
139-02-178,3/24/2014,0
139-07-058,3/24/2014,0
139-07-068,3/24/2014,0
139-07-070,3/24/2014,0
139-09-005,3/24/2014,0
139-09-024,3/24/2014,0
139-09-026,3/24/2014,0
139-09-028,3/24/2014,0
139-09-030,3/24/2014,0
139-09-032,3/24/2014,0
139-09-100,3/24/2014,0
139-09-111,3/24/2014,0
139-09-117,3/24/2014,0
139-09-123,3/24/2014,0
139-09-125,3/24/2014,0
139-11-027,3/24/2014,0
139-11-064,3/24/2014,0
139-11-077,3/24/2014,0
139-11-080,3/24/2014,0
139-11-082,3/24/2014,0
139-11-090,3/24/2014,0
139-12-046,3/24/2014,0
139-12-047,3/24/2014,0
139-12-068,3/24/2014,0
139-12-103,3/24/2014,0
139-12-116,3/24/2014,0
139-13-003,3/24/2014,0
139-13-030,3/24/2014,0
139-14-014,3/24/2014,0
139-14-051,3/24/2014,0
139-14-053,3/24/2014,0
139-14-077,3/24/2014,0
139-14-087,3/24/2014,0
139-17-027,3/24/2014,0
